element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable,leftCommitid,rightCommitid,sumLable
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionCollapsingExecutionPlanner.java\private determineInputSchemas() : void,2013/10/22 9:55,2013/10/18 5:05,Change Variable Type,1af30932bf0d000d14e98b10d7a4bbc2e3022bff3,Extract Variable,6b1f49621b4cd75c7307c92a4023916ffbb9a4d60,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,6b1f49621b4cd75c7307c92a4023916ffbb9a4d6,1af30932bf0d000d14e98b10d7a4bbc2e3022bff36b1f49621b4cd75c7307c92a4023916ffbb9a4d60
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionPreservingExecutionPlanner.java\private determineInputSchemas() : void,2013/10/22 9:55,2013/10/16 2:31,Change Variable Type,1af30932bf0d000d14e98b10d7a4bbc2e3022bff6,Extract Variable,bbbd24b69f7e0ed900b68ec2459ab89b7c75abe90,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,bbbd24b69f7e0ed900b68ec2459ab89b7c75abe9,1af30932bf0d000d14e98b10d7a4bbc2e3022bff6bbbd24b69f7e0ed900b68ec2459ab89b7c75abe90
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionPreservingExecutionPlanner.java\private determineInputSchemas() : void,2013/10/22 9:55,2013/10/16 2:31,Rename Variable,1af30932bf0d000d14e98b10d7a4bbc2e3022bff7,Extract Variable,bbbd24b69f7e0ed900b68ec2459ab89b7c75abe90,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,bbbd24b69f7e0ed900b68ec2459ab89b7c75abe9,1af30932bf0d000d14e98b10d7a4bbc2e3022bff7bbbd24b69f7e0ed900b68ec2459ab89b7c75abe90
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionPreservingExecutionPlanner.java\private determineInputSchemas() : void,2013/10/22 9:55,2013/10/16 2:31,Replace Variable With Attribute,1af30932bf0d000d14e98b10d7a4bbc2e3022bff8,Extract Variable,bbbd24b69f7e0ed900b68ec2459ab89b7c75abe90,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,bbbd24b69f7e0ed900b68ec2459ab89b7c75abe9,1af30932bf0d000d14e98b10d7a4bbc2e3022bff8bbbd24b69f7e0ed900b68ec2459ab89b7c75abe90
contrib/hourglass/src/java/datafu/hourglass/jobs/PartitionPreservingExecutionPlanner.java\private determineInputSchemas() : void,2013/10/22 9:55,2013/10/16 2:31,Change Variable Type,1af30932bf0d000d14e98b10d7a4bbc2e3022bff9,Extract Variable,bbbd24b69f7e0ed900b68ec2459ab89b7c75abe90,1af30932bf0d000d14e98b10d7a4bbc2e3022bff,bbbd24b69f7e0ed900b68ec2459ab89b7c75abe9,1af30932bf0d000d14e98b10d7a4bbc2e3022bff9bbbd24b69f7e0ed900b68ec2459ab89b7c75abe90
src/java/datafu/pig/util/Coalesce.java\public outputSchema(input Schema) : Schema,2013/8/8 10:06,2013/8/7 6:06,Rename Method,d1757e8cfb49f094d5bcf5923e5b2a19e94902a10,Rename Variable,d42364b2dd1e8c7e8083d8a15505e9abc1218cc80,d1757e8cfb49f094d5bcf5923e5b2a19e94902a1,d42364b2dd1e8c7e8083d8a15505e9abc1218cc8,d1757e8cfb49f094d5bcf5923e5b2a19e94902a10d42364b2dd1e8c7e8083d8a15505e9abc1218cc80
test/pig/datafu/test/pig/util/CoalesceTests.java\coalesceBagTypeTest : String,2013/8/6 9:48,2013/7/2 3:18,Rename Attribute,5a9674a84603a66aa56c94ac85d9f0e3119ffc141,Rename Attribute,3c311e6409eccaae6ab5b514b8696c956910e4703,5a9674a84603a66aa56c94ac85d9f0e3119ffc14,3c311e6409eccaae6ab5b514b8696c956910e470,5a9674a84603a66aa56c94ac85d9f0e3119ffc1413c311e6409eccaae6ab5b514b8696c956910e4703
src/java/datafu/pig/sampling/WeightedSample.java\datafu.pig.sampling.WeightedSample,2013/7/30 7:48,2013/6/25 9:10,Add Class Annotation,fa74166ebe1944b6f9309036800fa2fe286b56051,Move Class,c9b4f76181c1ee892442969cc9d28537b6eba65e0,fa74166ebe1944b6f9309036800fa2fe286b5605,c9b4f76181c1ee892442969cc9d28537b6eba65e,fa74166ebe1944b6f9309036800fa2fe286b56051c9b4f76181c1ee892442969cc9d28537b6eba65e0
src/java/datafu/pig/random/RandInt.java\datafu.pig.random.RandInt,2013/7/30 6:54,2013/7/5 8:50,Add Class Annotation,790c107514126ad563d0ffd007884463ca5c3be40,Rename Package,f7ee99d3778fdb0d4c082a8ce9d1324cc1ce8c330,790c107514126ad563d0ffd007884463ca5c3be4,f7ee99d3778fdb0d4c082a8ce9d1324cc1ce8c33,790c107514126ad563d0ffd007884463ca5c3be40f7ee99d3778fdb0d4c082a8ce9d1324cc1ce8c330
src/java/datafu/pig/random/RandInt.java\datafu.pig.random.RandInt,2013/7/30 6:54,2013/7/5 8:50,Add Class Annotation,790c107514126ad563d0ffd007884463ca5c3be40,Move Class,f7ee99d3778fdb0d4c082a8ce9d1324cc1ce8c331,790c107514126ad563d0ffd007884463ca5c3be4,f7ee99d3778fdb0d4c082a8ce9d1324cc1ce8c33,790c107514126ad563d0ffd007884463ca5c3be40f7ee99d3778fdb0d4c082a8ce9d1324cc1ce8c331
