element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable,leftCommitid,rightCommitid,sumLable
"transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\public preCall(cm ComponentMetadata, m Method, parameters Object...) : Object",2022/4/12 16:43,2015/8/4 16:51,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Extract Variable,9203e5747b3f5179d2053d4f5fc658345a0e4da30,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,9203e5747b3f5179d2053d4f5fc658345a0e4da3,b9a69d798d5c21636c8392b9c97fa481b3a46e5c09203e5747b3f5179d2053d4f5fc658345a0e4da30
"transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\public preCall(cm ComponentMetadata, m Method, parameters Object...) : Object",2022/4/12 16:43,2015/4/7 19:35,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Change Variable Type,c3670d01ede7c878dd0067125236244021d26ec228,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,c3670d01ede7c878dd0067125236244021d26ec2,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0c3670d01ede7c878dd0067125236244021d26ec228
"transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\public preCall(cm ComponentMetadata, m Method, parameters Object...) : Object",2022/4/12 16:43,2015/4/7 19:35,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Rename Variable,c3670d01ede7c878dd0067125236244021d26ec229,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,c3670d01ede7c878dd0067125236244021d26ec2,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0c3670d01ede7c878dd0067125236244021d26ec229
"transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\public preCall(cm ComponentMetadata, m Method, parameters Object...) : Object",2022/4/12 16:43,2010/7/14 0:29,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Change Variable Type,1cce9e79b03d69bf17269f087285495daeb2caa314,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,1cce9e79b03d69bf17269f087285495daeb2caa3,b9a69d798d5c21636c8392b9c97fa481b3a46e5c01cce9e79b03d69bf17269f087285495daeb2caa314
"transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\public preCall(cm ComponentMetadata, m Method, parameters Object...) : Object",2022/4/12 16:43,2010/7/14 0:29,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Rename Variable,1cce9e79b03d69bf17269f087285495daeb2caa315,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,1cce9e79b03d69bf17269f087285495daeb2caa3,b9a69d798d5c21636c8392b9c97fa481b3a46e5c01cce9e79b03d69bf17269f087285495daeb2caa315
"transaction/transaction-blueprint/src/main/java/org/apache/aries/transaction/TxInterceptorImpl.java\public preCall(cm ComponentMetadata, m Method, parameters Object...) : Object",2022/4/12 16:43,2010/7/14 0:29,Extract Variable,b9a69d798d5c21636c8392b9c97fa481b3a46e5c0,Rename Variable,1cce9e79b03d69bf17269f087285495daeb2caa316,b9a69d798d5c21636c8392b9c97fa481b3a46e5c,1cce9e79b03d69bf17269f087285495daeb2caa3,b9a69d798d5c21636c8392b9c97fa481b3a46e5c01cce9e79b03d69bf17269f087285495daeb2caa316
spi-fly/spi-fly-static-tool/src/main/java/org/apache/aries/spifly/statictool/Main.java\null,2022/1/26 21:30,2011/5/13 19:01,Extract Variable,8e805ce352502fdcfc16350e5750aaa95e7b38360,Extract Attribute,a9bfc2c87866191e7bcae78c478440ecdc4cb3030,8e805ce352502fdcfc16350e5750aaa95e7b3836,a9bfc2c87866191e7bcae78c478440ecdc4cb303,8e805ce352502fdcfc16350e5750aaa95e7b38360a9bfc2c87866191e7bcae78c478440ecdc4cb3030
blueprint/blueprint-core/src/main/java/org/apache/aries/blueprint/container/BlueprintEventDispatcher.java\null,2021/2/15 14:44,2009/10/5 1:28,Extract Variable,6487e1ec1a45ebbea663505cd5aa26af606bfb650,Extract Method,f39b8381ea7e4c9e27eadf793b75a948b07398ad5,6487e1ec1a45ebbea663505cd5aa26af606bfb65,f39b8381ea7e4c9e27eadf793b75a948b07398ad,6487e1ec1a45ebbea663505cd5aa26af606bfb650f39b8381ea7e4c9e27eadf793b75a948b07398ad5
blueprint/blueprint-core/src/main/java/org/apache/aries/blueprint/container/BlueprintEventDispatcher.java\null,2021/2/15 14:44,2009/10/1 20:55,Extract Variable,6487e1ec1a45ebbea663505cd5aa26af606bfb650,Inline Variable,fc2d593f45385219b93e81347dc98ec95e2b8b8d0,6487e1ec1a45ebbea663505cd5aa26af606bfb65,fc2d593f45385219b93e81347dc98ec95e2b8b8d,6487e1ec1a45ebbea663505cd5aa26af606bfb650fc2d593f45385219b93e81347dc98ec95e2b8b8d0
"blueprint/blueprint-core/src/main/java/org/apache/aries/blueprint/container/BlueprintEventDispatcher.java\private callListener(listener BlueprintListener, event BlueprintEvent) : void",2021/2/15 14:44,2009/10/5 1:28,Extract Variable,6487e1ec1a45ebbea663505cd5aa26af606bfb650,Extract Method,f39b8381ea7e4c9e27eadf793b75a948b07398ad5,6487e1ec1a45ebbea663505cd5aa26af606bfb65,f39b8381ea7e4c9e27eadf793b75a948b07398ad,6487e1ec1a45ebbea663505cd5aa26af606bfb650f39b8381ea7e4c9e27eadf793b75a948b07398ad5
