element,leftTime,rightTime,leftRefactory,leftLable,rightRefactory,rightLable
"core/src/main/java/org/apache/mina/filter/executor/OrderedThreadPoolExecutor.java\public OrderedThreadPoolExecutor(corePoolSize int, maximumPoolSize int, keepAliveTime long, unit TimeUnit, threadFactory ThreadFactory, queueHandler IoEventQueueHandler)",2009/5/14 7:13,2007/11/9 14:39,Rename Parameter,d021fc1ef7295af8a5b1a9afb3fc9f5328db53ae5,Rename Parameter,ed770b1e6cb5fa9504aa1d3d3efa12c25b595ea44
integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\@SuppressWarnings("unused"),2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd20,Add Method Annotation,44c5a153ede5d6fb8a37e12e8674d671662c1c2830
"integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\private convertType(type Class<?>, attrName String, attrType Class<?>, writable boolean) : Class<?>",2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd20,Rename Method,44c5a153ede5d6fb8a37e12e8674d671662c1c2813
"integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\private convertType(type Class<?>, attrName String, attrType Class<?>, writable boolean) : Class<?>",2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd20,Add Parameter,44c5a153ede5d6fb8a37e12e8674d671662c1c2828
"integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\private convertType(type Class<?>, attrName String, attrType Class<?>, writable boolean) : Class<?>",2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd20,Add Parameter,44c5a153ede5d6fb8a37e12e8674d671662c1c2829
"integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\private convertType(type Class<?>, attrName String, attrType Class<?>, writable boolean) : Class<?>",2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd20,Add Method Annotation,44c5a153ede5d6fb8a37e12e8674d671662c1c2830
"integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\private convertType(type Class<?>, attrName String, attrType Class<?>, writable boolean) : Class<?>",2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd20,Change Method Access Modifier,44c5a153ede5d6fb8a37e12e8674d671662c1c2831
integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\@SuppressWarnings("unused"),2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd21,Add Method Annotation,44c5a153ede5d6fb8a37e12e8674d671662c1c2830
integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\@SuppressWarnings("unused"),2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd22,Add Method Annotation,44c5a153ede5d6fb8a37e12e8674d671662c1c2830
integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\@SuppressWarnings("unused"),2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd23,Add Method Annotation,44c5a153ede5d6fb8a37e12e8674d671662c1c2830
integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\@SuppressWarnings("unused"),2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd24,Add Method Annotation,44c5a153ede5d6fb8a37e12e8674d671662c1c2830
integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\@SuppressWarnings("unused"),2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd25,Add Method Annotation,44c5a153ede5d6fb8a37e12e8674d671662c1c2830
integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\@SuppressWarnings("unused"),2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd26,Add Method Annotation,44c5a153ede5d6fb8a37e12e8674d671662c1c2830
"integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\protected isOperation(methodName String, paramTypes Class<?>[]) : boolean",2009/4/27 18:17,2007/12/3 19:05,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd26,Add Parameter,7fcc24a5d650d11c8124865fd8b9e999ca22dbbd3
integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\@SuppressWarnings("unused"),2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd27,Add Method Annotation,44c5a153ede5d6fb8a37e12e8674d671662c1c2830
integration-jmx/src/main/java/org/apache/mina/integration/jmx/ObjectMBean.java\@SuppressWarnings("unused"),2009/4/27 18:17,2007/12/5 15:13,Remove Method Annotation,40c386a6c2cf695e30cb75c73fde5daaebf6ebd28,Add Method Annotation,44c5a153ede5d6fb8a37e12e8674d671662c1c2830
example/src/main/java/org/apache/mina/example/chat/ChatProtocolHandler.java\private logger : Logger,2009/4/27 18:17,2008/1/29 6:58,Add Attribute Modifier,c71a624007515151ec69fedfa7760b0444fc8a921,Extract Attribute,ec14b595de20c1e01adf627a15b5c14d7ae54fa213
example/src/main/java/org/apache/mina/example/chat/ChatProtocolHandler.java\private logger : Logger,2009/4/27 18:17,2008/1/29 6:58,Add Attribute Modifier,c71a624007515151ec69fedfa7760b0444fc8a921,Move Attribute,ec14b595de20c1e01adf627a15b5c14d7ae54fa232
example/src/main/java/org/apache/mina/example/echoserver/EchoProtocolHandler.java\private logger : Logger,2009/4/27 18:17,2008/1/29 6:58,Add Attribute Modifier,c71a624007515151ec69fedfa7760b0444fc8a923,Extract Attribute,ec14b595de20c1e01adf627a15b5c14d7ae54fa214
example/src/main/java/org/apache/mina/example/echoserver/EchoProtocolHandler.java\private logger : Logger,2009/4/27 18:17,2008/1/29 6:58,Add Attribute Modifier,c71a624007515151ec69fedfa7760b0444fc8a923,Move Attribute,ec14b595de20c1e01adf627a15b5c14d7ae54fa233
example/src/main/java/org/apache/mina/example/proxy/AbstractProxyIoHandler.java\private logger : Logger,2009/4/27 18:17,2008/1/29 6:58,Add Attribute Modifier,c71a624007515151ec69fedfa7760b0444fc8a929,Extract Attribute,ec14b595de20c1e01adf627a15b5c14d7ae54fa216
